Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min,Day_of_week,Day_name,Month,Is_weekend,Order_hour,Pickup_hour,Time_period,Is_peak_hour,Preparation_time_min,Distance_category,Age_group,Rating_category,Delivery_person_ID_num,Experience_level
ORD000730,DEL091,31,3.6,13.086376656367284,77.63958646288266,12.956037671148213,77.69523461783865,Drinks,scooter,Sunny,High,No,Urban,2024-07-18,12:50,13:08,15.731080490966937,90,3,Thursday,7,0,12,13,Afternoon,1,18.0,Far,Middle,Average,91,New
ORD000731,DEL028,43,4.4,12.929042337342937,77.63336437439126,13.041134780560338,77.64925341401674,Drinks,bicycle,Cloudy,Medium,No,Urban,2024-01-11,14:32,14:53,12.566640077106538,81,3,Thursday,1,0,14,14,Afternoon,1,21.0,Far,Senior,Good,28,Experienced
ORD000732,DEL009,40,4.4,12.958380718131265,77.53093001240093,13.07439468257614,77.63746348967786,Snack,motorcycle,Cloudy,Low,No,Metropolitan,2024-01-07,15:03,15:19,17.48333573141893,64,6,Sunday,1,1,15,15,Afternoon,0,16.0,Far,Senior,Good,9,Experienced
ORD000733,DEL054,27,4.8,12.96085493003453,77.51104555972243,12.95760486121013,77.53626593855526,Meal,scooter,Sunny,High,Yes,Urban,2024-12-13,21:38,22:06,2.8226111751955623,25,4,Friday,12,0,21,22,Night,1,28.0,Very_Close,Middle,Excellent,54,Intermediate
ORD000734,DEL053,23,4.3,12.9060116624404,77.60199977291185,13.041378323547775,77.55678617753415,Snack,scooter,Fog,High,No,Metropolitan,2024-01-05,14:18,14:45,15.84168813116296,90,4,Friday,1,0,14,14,Afternoon,1,27.0,Far,Young,Good,53,Intermediate
ORD000735,DEL043,27,3.6,12.907254646937998,77.5143283330743,12.986803800738253,77.6210037368221,Meal,scooter,Sunny,Low,Yes,Metropolitan,2024-09-05,19:15,19:25,14.770805340738022,90,3,Thursday,9,0,19,19,Evening,1,10.0,Far,Middle,Average,43,Intermediate
ORD000736,DEL070,37,4.0,13.090558565416584,77.57280358318526,12.960417007436916,77.65911929287316,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-11-12,20:11,20:29,17.334215357124922,90,1,Tuesday,11,0,20,20,Evening,1,18.0,Far,Senior,Average,70,New
ORD000737,DEL060,24,4.5,13.01421852179725,77.50522246967232,13.024222195708637,77.68621206989778,Meal,scooter,Cloudy,Low,No,Semi-Urban,2024-05-07,12:55,13:22,20.12050950470495,90,1,Tuesday,5,0,12,13,Afternoon,1,27.0,Far,Young,Good,60,Intermediate
ORD000738,DEL054,28,3.9,12.961329664285724,77.53536179532597,13.08788289244883,77.6395453759696,Drinks,bicycle,Cloudy,Medium,No,Urban,2024-05-14,15:42,16:09,18.19517811179027,90,1,Tuesday,5,0,15,16,Afternoon,0,27.0,Far,Middle,Average,54,Intermediate
ORD000739,DEL008,23,3.9,12.975734932141316,77.52207357373784,12.970338296265352,77.5837274106269,Meal,motorcycle,Fog,Low,No,Metropolitan,2024-08-07,21:50,22:13,6.869742635102862,37,2,Wednesday,8,0,21,22,Night,1,23.0,Moderate,Young,Average,8,Experienced
ORD000740,DEL027,41,4.7,13.042968585769003,77.66019700079518,13.051895860435945,77.63821557415591,Buffet,scooter,Sunny,High,Yes,Semi-Urban,2024-02-22,13:12,13:37,2.633483714074313,30,3,Thursday,2,0,13,13,Afternoon,1,25.0,Very_Close,Senior,Excellent,27,Experienced
ORD000741,DEL054,36,4.4,12.973303440710923,77.56922523051323,12.962939616495452,77.51383506807402,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-10-29,12:14,12:44,6.255004085614461,44,1,Tuesday,10,0,12,12,Afternoon,1,30.0,Moderate,Senior,Good,54,Intermediate
ORD000742,DEL050,28,4.3,12.945552080618658,77.5157693036544,13.06077367623632,77.6200165611571,Snack,scooter,Fog,Low,Yes,Metropolitan,2024-03-02,12:17,12:32,17.247380879510665,90,5,Saturday,3,1,12,12,Afternoon,1,15.0,Far,Middle,Good,50,Intermediate
ORD000743,DEL099,20,4.0,12.92036746831996,77.55309604090793,13.051996944878846,77.67892497376174,Meal,bicycle,Rainy,High,No,Metropolitan,2024-04-08,21:01,21:21,20.21274323708954,90,0,Monday,4,0,21,21,Night,1,20.0,Far,Young,Average,99,New
ORD000744,DEL075,40,4.6,13.045786602343608,77.63656161721399,13.05312655432502,77.62738930302443,Meal,scooter,Sunny,High,No,Urban,2024-11-11,12:24,12:37,1.3039842468668232,15,0,Monday,11,0,12,12,Afternoon,1,13.0,Very_Close,Senior,Excellent,75,New
ORD000745,DEL090,39,3.9,12.936113003335045,77.64912705443447,13.09954161360038,77.50150805438234,Snack,motorcycle,Cloudy,Jam,No,Urban,2024-07-27,21:40,21:59,24.445284776028345,90,5,Saturday,7,1,21,21,Night,1,19.0,Far,Senior,Average,90,New
ORD000746,DEL003,32,4.6,12.91392965398526,77.52397302596991,12.928103514361284,77.6389038249301,Snack,motorcycle,Sunny,Medium,No,Semi-Urban,2024-04-28,19:30,19:40,12.853966243752495,55,6,Sunday,4,1,19,19,Evening,1,10.0,Far,Middle,Excellent,3,Experienced
ORD000747,DEL098,35,3.6,12.985390889099296,77.65571328798679,12.97776784662454,77.64528882618819,Meal,bicycle,Stormy,High,No,Semi-Urban,2024-02-01,21:03,21:31,1.43349175171797,26,3,Thursday,2,0,21,21,Night,1,28.0,Very_Close,Middle,Average,98,New
ORD000748,DEL074,32,4.8,12.907914192362272,77.57411183164342,13.026162433331685,77.60824583059232,Drinks,bicycle,Stormy,Low,No,Semi-Urban,2024-06-04,14:17,14:39,13.661469640420568,90,1,Tuesday,6,0,14,14,Afternoon,1,22.0,Far,Middle,Excellent,74,New
ORD000749,DEL049,33,4.2,13.092999611668578,77.635876533787,13.018095094488707,77.66321764582912,Meal,scooter,Fog,High,No,Urban,2024-06-28,15:20,15:33,8.850969824568352,82,4,Friday,6,0,15,15,Afternoon,0,13.0,Moderate,Middle,Good,49,Intermediate
ORD000750,DEL062,22,4.2,13.025458593514967,77.63430155785939,13.056126616921242,77.5404582532348,Snack,bicycle,Sunny,Low,No,Urban,2024-01-25,12:03,12:27,10.958738011195036,55,3,Thursday,1,0,12,12,Afternoon,1,24.0,Far,Young,Good,62,Intermediate
ORD000751,DEL001,25,4.4,12.930539362089313,77.65871854421553,12.909381916349176,77.58179577251305,Meal,scooter,Fog,High,No,Urban,2024-12-04,14:18,14:29,8.855511766765055,84,2,Wednesday,12,0,14,14,Afternoon,1,11.0,Moderate,Young,Good,1,Experienced
ORD000752,DEL046,37,4.4,12.934490817289692,77.63943655606181,13.041010233754855,77.66151720383277,Drinks,electric_scooter,Sunny,Low,No,Semi-Urban,2024-08-29,20:06,20:34,12.075015038114088,48,3,Thursday,8,0,20,20,Evening,1,28.0,Far,Senior,Good,46,Intermediate
ORD000753,DEL039,38,3.7,13.01396569605457,77.5077736713345,13.047544791324468,77.62073796066862,Meal,bicycle,Cloudy,High,No,Urban,2024-08-08,19:23,19:51,13.081285859977005,90,3,Thursday,8,0,19,19,Evening,1,28.0,Far,Senior,Average,39,Intermediate
ORD000754,DEL097,24,4.6,12.97131315146756,77.60389622217791,12.91222022319027,77.69887304958955,Snack,motorcycle,Cloudy,Medium,No,Urban,2024-06-20,12:42,13:08,12.4164164957659,61,3,Thursday,6,0,12,13,Afternoon,1,26.0,Far,Young,Excellent,97,New
ORD000755,DEL050,34,3.9,13.054853348837543,77.5332362346942,13.007736471446371,77.51385286659276,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-01-07,12:21,12:45,5.655245854407929,26,6,Sunday,1,1,12,12,Afternoon,1,24.0,Close,Middle,Average,50,Intermediate
ORD000756,DEL054,44,4.9,13.009161297123784,77.69399290749854,12.948998540897817,77.54886222574795,Drinks,motorcycle,Sunny,Medium,No,Semi-Urban,2024-07-03,19:47,20:03,17.43882845217061,68,2,Wednesday,7,0,19,20,Evening,1,16.0,Far,Senior,Excellent,54,Intermediate
ORD000757,DEL069,21,4.7,12.986666775104988,77.55116690770222,13.060325452274263,77.5398250704977,Meal,motorcycle,Cloudy,Low,No,Semi-Urban,2024-10-28,14:15,14:27,8.272470387854833,42,0,Monday,10,0,14,14,Afternoon,1,12.0,Moderate,Young,Excellent,69,New
ORD000758,DEL096,29,4.0,13.092596049613054,77.58402147025384,12.90992272123875,77.69527844494783,Meal,scooter,Sunny,Low,No,Urban,2024-11-28,20:24,20:49,23.74145973712948,90,3,Thursday,11,0,20,20,Evening,1,25.0,Far,Middle,Average,96,New
ORD000759,DEL095,43,4.7,12.978145811241935,77.53934043035468,12.929232829459194,77.67385253120915,Snack,motorcycle,Fog,Medium,No,Metropolitan,2024-02-14,12:40,12:50,15.887347858066322,86,2,Wednesday,2,0,12,12,Afternoon,1,10.0,Far,Senior,Excellent,95,New
ORD000760,DEL070,37,4.0,12.98012218475947,77.5269178267636,12.920890754257975,77.52662470883271,Snack,bicycle,Cloudy,Jam,No,Urban,2024-11-04,20:58,21:26,6.574769290669796,80,0,Monday,11,0,20,21,Evening,1,28.0,Moderate,Senior,Average,70,New
ORD000761,DEL078,32,3.7,13.033154484212158,77.62018592012075,12.913043541090316,77.57076078120427,Snack,motorcycle,Fog,High,No,Semi-Urban,2024-12-01,14:45,15:11,14.416965707874734,90,6,Sunday,12,1,14,15,Afternoon,1,26.0,Far,Middle,Average,78,New
ORD000762,DEL029,24,4.9,13.061895716824434,77.59863592974831,13.020014732603476,77.51051944092337,Snack,motorcycle,Sunny,Medium,No,Urban,2024-08-16,10:34,10:47,10.829489287115509,43,4,Friday,8,0,10,10,Morning,0,13.0,Far,Young,Excellent,29,Experienced
ORD000763,DEL063,42,4.5,13.02524299817171,77.57493194682061,13.073709384512307,77.62651346373666,Snack,bicycle,Sunny,Medium,No,Metropolitan,2024-11-12,21:30,21:52,7.856450691523276,49,1,Tuesday,11,0,21,21,Night,1,22.0,Moderate,Senior,Good,63,Intermediate
ORD000764,DEL029,43,4.2,13.039722044410883,77.5170838044303,13.002194624932908,77.56623894235645,Meal,motorcycle,Rainy,Medium,Yes,Semi-Urban,2024-04-13,13:02,13:25,6.864553389440826,63,5,Saturday,4,1,13,13,Afternoon,1,23.0,Moderate,Senior,Good,29,Experienced
ORD000765,DEL035,20,4.1,12.974586313713322,77.64719187293372,12.942116304382838,77.55151285339767,Meal,motorcycle,Cloudy,High,No,Semi-Urban,2024-03-06,20:45,21:12,11.2152722932259,86,2,Wednesday,3,0,20,21,Evening,1,27.0,Far,Young,Good,35,Experienced
ORD000766,DEL056,41,4.0,12.995899367295651,77.50117125957968,12.968759253698394,77.6046234396382,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-05-09,19:57,20:24,11.87178046556229,82,3,Thursday,5,0,19,20,Evening,1,27.0,Far,Senior,Average,56,Intermediate
ORD000767,DEL063,20,5.0,12.939407017293592,77.59153231766587,12.97207324441401,77.65911031478969,Meal,motorcycle,Fog,Medium,No,Urban,2024-07-06,21:07,21:20,8.331559801822348,47,5,Saturday,7,1,21,21,Night,1,13.0,Moderate,Young,Excellent,63,Intermediate
ORD000768,DEL004,37,3.7,13.036049298139703,77.62651439615907,12.99032707953286,77.58078352176837,Meal,motorcycle,Stormy,Medium,No,Semi-Urban,2024-08-11,19:33,19:50,7.178048378465195,73,6,Sunday,8,1,19,19,Evening,1,17.0,Moderate,Senior,Average,4,Experienced
ORD000769,DEL050,34,4.0,12.944290388085342,77.58614216712186,12.984107673189984,77.6514897782382,Snack,scooter,Cloudy,Medium,No,Metropolitan,2024-09-14,13:38,13:48,8.49402177169441,44,5,Saturday,9,1,13,13,Afternoon,1,10.0,Moderate,Middle,Average,50,Intermediate
ORD000770,DEL044,36,4.2,12.900251359078762,77.52524179678224,13.034230250478176,77.58922645166757,Snack,motorcycle,Stormy,Medium,No,Semi-Urban,2024-05-20,12:18,12:35,16.480558200643063,90,0,Monday,5,0,12,12,Afternoon,1,17.0,Far,Senior,Good,44,Intermediate
ORD000771,DEL086,30,4.2,13.08675242396135,77.655649977237,12.967982434207302,77.54290440941118,Snack,bicycle,Cloudy,High,No,Semi-Urban,2024-01-24,09:50,10:20,18.177541631635428,90,2,Wednesday,1,0,9,10,Morning,0,30.0,Far,Middle,Good,86,New
ORD000772,DEL087,40,4.2,12.961203048242911,77.56478879046072,13.032593078562376,77.58924116059931,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-12-21,19:31,19:58,8.376238894321876,37,5,Saturday,12,1,19,19,Evening,1,27.0,Moderate,Senior,Good,87,New
ORD000773,DEL052,44,3.8,12.9393264084932,77.52695111023638,13.009354690199013,77.60761090216356,Snack,motorcycle,Rainy,Medium,No,Urban,2024-12-16,20:04,20:23,11.85673416916672,79,0,Monday,12,0,20,20,Evening,1,19.0,Far,Senior,Average,52,Intermediate
ORD000774,DEL093,41,3.7,12.953629346193155,77.61005316294928,12.9097017694102,77.59231587480767,Snack,scooter,Sunny,Medium,No,Urban,2024-03-25,20:24,20:46,5.258452513880165,29,0,Monday,3,0,20,20,Evening,1,22.0,Close,Senior,Average,93,New
ORD000775,DEL022,36,3.9,12.966089539523727,77.5038343115128,13.083934416843292,77.55486485739569,Snack,bicycle,Cloudy,Medium,No,Semi-Urban,2024-10-14,20:38,21:07,14.25454883067424,90,0,Monday,10,0,20,21,Evening,1,29.0,Far,Senior,Average,22,Experienced
ORD000776,DEL060,32,4.9,12.994909285289635,77.56481273814899,12.93559147871495,77.53702043794421,Meal,motorcycle,Cloudy,High,No,Metropolitan,2024-05-19,12:10,12:23,7.271147437989435,42,6,Sunday,5,1,12,12,Afternoon,1,13.0,Moderate,Middle,Excellent,60,Intermediate
ORD000777,DEL017,20,3.7,12.91387033420372,77.65012847391868,12.990305771187836,77.68939043958015,Meal,motorcycle,Cloudy,Jam,Yes,Urban,2024-10-19,21:00,21:15,9.538173856902214,90,5,Saturday,10,1,21,21,Night,1,15.0,Moderate,Young,Average,17,Experienced
ORD000778,DEL080,21,4.6,12.91053463124109,77.68254226587284,13.089519440245674,77.55949725022063,Drinks,motorcycle,Sunny,Medium,Yes,Semi-Urban,2024-09-19,21:46,22:13,24.109148315252728,90,3,Thursday,9,0,21,22,Night,1,27.0,Far,Young,Excellent,80,New
ORD000779,DEL069,28,4.6,12.958582153107615,77.61834549188809,12.949466640287042,77.64107392244985,Meal,scooter,Cloudy,Low,No,Semi-Urban,2024-09-25,13:18,13:31,2.7181951646361435,15,2,Wednesday,9,0,13,13,Afternoon,1,13.0,Very_Close,Middle,Excellent,69,New
ORD000780,DEL004,22,4.7,12.95915322623942,77.54352231707945,12.904432909707973,77.56813887815724,Snack,motorcycle,Rainy,High,Yes,Urban,2024-12-28,12:10,12:31,6.6602665062211965,60,5,Saturday,12,1,12,12,Afternoon,1,21.0,Moderate,Young,Excellent,4,Experienced
ORD000781,DEL051,20,4.8,12.923529245562849,77.54400003014283,12.998009964985483,77.69392860502728,Meal,motorcycle,Fog,High,Yes,Metropolitan,2024-04-24,13:18,13:29,18.582459287961097,90,2,Wednesday,4,0,13,13,Afternoon,1,11.0,Far,Young,Excellent,51,Intermediate
ORD000782,DEL076,40,3.9,12.980958318864108,77.62077433284249,12.944786239208042,77.69765575325712,Meal,bicycle,Cloudy,High,No,Semi-Urban,2024-01-21,16:59,17:12,9.431193990162178,90,6,Sunday,1,1,16,17,Afternoon,0,13.0,Moderate,Senior,Average,76,New
ORD000783,DEL073,35,3.8,12.956805733640556,77.58135234136775,13.016405504640923,77.66501926934805,Snack,bicycle,Rainy,Medium,No,Urban,2024-03-09,12:41,13:03,11.40240039606302,90,5,Saturday,3,1,12,13,Afternoon,1,22.0,Far,Middle,Average,73,New
ORD000784,DEL085,42,4.2,12.905211110559014,77.53545285975518,13.063421622535357,77.61629470633441,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-05-07,14:34,14:52,19.721164254443536,90,1,Tuesday,5,0,14,14,Afternoon,1,18.0,Far,Senior,Good,85,New
ORD000785,DEL004,25,3.9,13.077144156084222,77.65747940793474,13.002243983128922,77.60841346459186,Meal,motorcycle,Fog,High,No,Urban,2024-02-29,14:40,15:00,9.93899646979452,90,3,Thursday,2,0,14,15,Afternoon,1,20.0,Moderate,Young,Average,4,Experienced
ORD000786,DEL011,36,4.6,13.077203803608718,77.54004860730025,13.02900586897668,77.56579228071638,Snack,scooter,Sunny,Jam,No,Semi-Urban,2024-11-05,18:05,18:23,6.065291922259835,46,1,Tuesday,11,0,18,18,Evening,0,18.0,Moderate,Senior,Excellent,11,Experienced
ORD000787,DEL083,24,4.5,12.941836450582697,77.56432816692968,13.033230479165482,77.5244057121206,Snack,motorcycle,Fog,Medium,No,Metropolitan,2024-12-27,16:46,17:09,11.070362760474524,66,4,Friday,12,0,16,17,Afternoon,0,23.0,Far,Young,Good,83,New
ORD000788,DEL055,24,4.8,12.93257444563287,77.51228588775562,13.064106899321011,77.51581222715122,Snack,motorcycle,Cloudy,Low,No,Urban,2024-03-09,20:18,20:40,14.60534838325336,47,5,Saturday,3,1,20,20,Evening,1,22.0,Far,Young,Excellent,55,Intermediate
ORD000789,DEL018,25,3.6,13.009458552869395,77.64027442262054,13.037585361795683,77.59308950142794,Drinks,motorcycle,Cloudy,Low,No,Urban,2024-06-15,08:52,09:06,6.097461643008541,24,5,Saturday,6,1,8,9,Morning,0,14.0,Moderate,Young,Average,18,Experienced
ORD000790,DEL060,22,4.9,13.026150700596286,77.55505558552044,13.095234430358316,77.69575774379985,Meal,motorcycle,Stormy,Medium,No,Metropolitan,2024-07-01,14:11,14:32,17.39893011960251,90,0,Monday,7,0,14,14,Afternoon,1,21.0,Far,Young,Excellent,60,Intermediate
ORD000791,DEL024,40,3.9,13.091508511489414,77.54657339246967,12.991242250617873,77.54937558228673,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-05-11,11:46,12:10,11.133900544118546,83,5,Saturday,5,1,11,12,Morning,0,24.0,Far,Senior,Average,24,Experienced
ORD000792,DEL007,42,4.2,12.975469691327962,77.56067165720445,12.910051674705404,77.58219048262502,Snack,scooter,Sunny,High,No,Semi-Urban,2024-12-18,21:16,21:33,7.644166932458388,44,2,Wednesday,12,0,21,21,Night,1,17.0,Moderate,Senior,Good,7,Experienced
ORD000793,DEL034,24,4.2,13.023640068572911,77.67482610659454,12.97880538069645,77.62828390261684,Snack,motorcycle,Cloudy,Medium,No,Metropolitan,2024-11-16,14:52,15:05,7.173319489549157,35,5,Saturday,11,1,14,15,Afternoon,1,13.0,Moderate,Young,Good,34,Experienced
ORD000794,DEL049,40,4.6,13.075636209160862,77.60360371409456,13.067975608530643,77.57021276460169,Snack,bicycle,Sunny,High,Yes,Metropolitan,2024-08-14,14:13,14:27,3.802686190068612,40,2,Wednesday,8,0,14,14,Afternoon,1,14.0,Close,Senior,Excellent,49,Intermediate
ORD000795,DEL042,24,4.1,12.98999075715617,77.53157694597344,12.926613530674269,77.50072595001194,Snack,scooter,Cloudy,Low,No,Urban,2024-10-24,20:09,20:30,7.8240881953951,31,3,Thursday,10,0,20,20,Evening,1,21.0,Moderate,Young,Good,42,Intermediate
ORD000796,DEL028,29,4.9,12.924469150231465,77.65489617745693,13.04718797051608,77.57924342694403,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-08-16,21:27,21:44,16.00219961749004,90,4,Friday,8,0,21,21,Night,1,17.0,Far,Middle,Excellent,28,Experienced
ORD000797,DEL059,29,4.9,12.975489457165995,77.5416906491259,13.007132291658426,77.66092828749366,Drinks,motorcycle,Cloudy,Low,No,Urban,2024-07-07,19:05,19:28,13.693497073547658,41,6,Sunday,7,1,19,19,Evening,1,23.0,Far,Middle,Excellent,59,Intermediate
ORD000798,DEL042,38,4.8,12.92731338534066,77.58249522963791,13.080133219415275,77.6887919923769,Meal,bicycle,Sunny,High,No,Semi-Urban,2024-09-10,13:52,14:05,20.662972280719284,90,1,Tuesday,9,0,13,14,Afternoon,1,13.0,Far,Senior,Excellent,42,Intermediate
ORD000799,DEL044,36,3.6,12.903327892840393,77.61361516384957,13.04623793334364,77.55501815920526,Drinks,motorcycle,Sunny,High,No,Semi-Urban,2024-03-31,19:46,20:00,17.14469961268838,90,6,Sunday,3,1,19,20,Evening,1,14.0,Far,Senior,Average,44,Intermediate
ORD000800,DEL098,40,4.8,13.050310611269804,77.61688858294595,13.03210482211321,77.68432912843706,Meal,scooter,Sunny,High,No,Semi-Urban,2024-04-02,08:19,08:43,7.753870764756998,53,1,Tuesday,4,0,8,8,Morning,0,24.0,Moderate,Senior,Excellent,98,New
ORD000801,DEL049,33,4.7,12.94768474009907,77.51380642330146,13.077375585859668,77.67342971069293,Meal,motorcycle,Stormy,Low,No,Semi-Urban,2024-03-24,20:43,21:05,22.829143446984848,90,6,Sunday,3,1,20,21,Evening,1,22.0,Far,Middle,Excellent,49,Intermediate
ORD000802,DEL036,28,3.7,12.900401409167795,77.6673608983406,13.081643985458616,77.58134476855979,Meal,scooter,Sunny,Medium,No,Urban,2024-11-07,13:04,13:32,22.2686157382055,90,3,Thursday,11,0,13,13,Afternoon,1,28.0,Far,Middle,Average,36,Intermediate
ORD000803,DEL097,33,3.7,13.07448647150703,77.59588615198757,12.97698334088706,77.50093556323907,Drinks,bicycle,Cloudy,Low,No,Urban,2024-08-06,21:25,21:51,15.106800184631066,86,1,Tuesday,8,0,21,21,Night,1,26.0,Far,Middle,Average,97,New
ORD000804,DEL054,20,3.7,12.988757767698182,77.69785213994358,13.08556946236881,77.66897518561137,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-02-21,12:46,13:10,11.213957439282256,59,2,Wednesday,2,0,12,13,Afternoon,1,24.0,Far,Young,Average,54,Intermediate
ORD000805,DEL033,38,3.5,12.947771975926646,77.64348848158951,12.910939600372563,77.55735450615042,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-01-07,20:24,20:46,10.398327867924763,48,6,Sunday,1,1,20,20,Evening,1,22.0,Far,Senior,Average,33,Experienced
ORD000806,DEL011,32,4.3,12.952557994471084,77.69851378085679,13.052513325577369,77.65117731479535,Drinks,motorcycle,Cloudy,Low,No,Urban,2024-01-11,12:48,13:03,12.276323618808265,38,3,Thursday,1,0,12,13,Afternoon,1,15.0,Far,Middle,Good,11,Experienced
ORD000807,DEL061,32,5.0,12.948107578661013,77.59069504961302,12.967306188423136,77.61430291053065,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-11-25,12:15,12:30,3.377607459877744,15,0,Monday,11,0,12,12,Afternoon,1,15.0,Close,Middle,Excellent,61,Intermediate
ORD000808,DEL003,23,4.2,12.938911232237857,77.52815628144813,12.997479389113142,77.54433290433656,Drinks,scooter,Rainy,Medium,Yes,Semi-Urban,2024-02-12,21:38,22:06,6.744482880632696,51,0,Monday,2,0,21,22,Night,1,28.0,Moderate,Young,Good,3,Experienced
ORD000809,DEL096,20,4.3,13.06824524491486,77.64546187540593,13.067149977202824,77.62964233819781,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-01-07,08:50,09:11,1.7601722192665756,15,6,Sunday,1,1,8,9,Morning,0,21.0,Very_Close,Young,Good,96,New
ORD000810,DEL070,36,5.0,12.934066326873976,77.65555205649663,13.027407744773162,77.6529680464988,Meal,motorcycle,Sunny,Medium,No,Metropolitan,2024-02-24,14:54,15:19,10.364866776934068,48,5,Saturday,2,1,14,15,Afternoon,1,25.0,Far,Senior,Excellent,70,New
ORD000811,DEL007,27,3.9,13.01237093677588,77.6705670535765,12.991498204906684,77.59488903154141,Meal,motorcycle,Cloudy,Medium,Yes,Semi-Urban,2024-12-28,13:30,14:00,8.713912850001694,65,5,Saturday,12,1,13,14,Afternoon,1,30.0,Moderate,Middle,Average,7,Experienced
ORD000812,DEL045,21,4.8,12.915464048934435,77.56028980512126,12.932786648556649,77.6495820554947,Meal,motorcycle,Sunny,Medium,No,Urban,2024-10-15,13:19,13:47,10.09622857757088,52,1,Tuesday,10,0,13,13,Afternoon,1,28.0,Far,Young,Excellent,45,Intermediate
ORD000813,DEL029,27,4.3,13.08990427523572,77.60213679682306,13.087852959102088,77.58099436760027,Snack,electric_scooter,Cloudy,Low,No,Semi-Urban,2024-06-18,13:03,13:22,2.357829725337315,15,1,Tuesday,6,0,13,13,Afternoon,1,19.0,Very_Close,Middle,Good,29,Experienced
ORD000814,DEL084,26,4.4,13.020662780889184,77.67150111467208,12.966495495308262,77.69605031441066,Snack,scooter,Sunny,High,No,Urban,2024-10-05,11:01,11:26,6.601241985365495,35,5,Saturday,10,1,11,11,Morning,0,25.0,Moderate,Middle,Good,84,New
