Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min
ORD005575,DEL016,25,3.5,13.016406869444992,77.53527499492002,13.005081699623267,77.57116146151394,Meal,scooter,Cloudy,Medium,No,Semi-Urban,2024-09-27,14:37,14:54,4.177049546863869,29
ORD008323,DEL093,41,4.3,13.007984120430196,77.64348757733913,12.922595231342656,77.61414286959881,Snack,motorcycle,Sunny,Jam,Yes,Urban,2024-09-08,09:05,09:26,10.02224541500109,90
ORD006022,DEL089,43,4.1,13.017541805990373,77.55212686300568,12.927588107324869,77.65999279052788,Meal,bicycle,Cloudy,High,No,Semi-Urban,2024-06-24,14:04,14:31,15.59015695250656,90
ORD004270,DEL066,41,4.9,13.091281417421984,77.52957570450559,12.971540238466083,77.5318417457233,Meal,scooter,Sunny,Low,No,Metropolitan,2024-06-29,13:59,14:24,13.293650695472916,59
ORD005517,DEL072,35,4.6,12.93381066603348,77.51278861274064,13.064453544418816,77.67681029014452,Snack,motorcycle,Sunny,Low,No,Semi-Urban,2024-04-04,19:06,19:24,23.275795449190806,74
ORD006036,DEL095,26,4.2,13.054439931041868,77.51309386290141,12.973995809348635,77.56083521540113,Drinks,scooter,Rainy,Low,No,Semi-Urban,2024-12-22,19:56,20:14,10.383392019978048,49
ORD008283,DEL001,44,3.9,13.013385602307267,77.62547322755182,13.05393640694075,77.59308979679098,Snack,motorcycle,Cloudy,Low,No,Semi-Urban,2024-06-03,21:55,22:17,5.76030577102409,21
ORD007570,DEL024,40,4.3,12.902673124066357,77.51127635315427,13.022888628681748,77.52505301449746,Drinks,electric_scooter,Cloudy,High,No,Semi-Urban,2024-10-04,13:30,14:00,13.43125866773427,90
ORD005985,DEL024,31,3.9,12.929305163956274,77.63392003211042,12.966704649071572,77.68535657363753,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-08-16,20:41,21:08,7.059145593227009,34
ORD002119,DEL057,24,4.1,12.980903281764693,77.59805918895978,13.065833112867095,77.5731932495098,Buffet,scooter,Stormy,High,Yes,Semi-Urban,2024-04-05,15:10,15:32,9.822961388031988,90
ORD000553,DEL014,29,4.9,12.94483813976788,77.61603441816706,13.003063316011989,77.67003065731868,Drinks,motorcycle,Cloudy,Jam,No,Urban,2024-07-28,20:06,20:29,8.814382023504544,55
ORD000194,DEL078,20,4.8,12.93757530778823,77.51621558710578,13.039029013485266,77.52997149896669,Drinks,motorcycle,Cloudy,High,No,Semi-Urban,2024-11-24,20:03,20:18,11.36440502852632,56
ORD007706,DEL100,39,3.7,12.939459614907687,77.62671081594931,12.964665839681913,77.51878941174132,Snack,motorcycle,Cloudy,Medium,No,Metropolitan,2024-08-28,20:23,20:51,12.301676473859558,59
ORD009230,DEL019,24,4.1,12.93107896670823,77.59759236524366,12.946719944655646,77.66605967776499,Snack,scooter,Cloudy,High,No,Urban,2024-09-13,20:40,20:56,7.795656578995679,58
ORD007238,DEL037,30,4.8,13.039442186741134,77.55488997761844,12.925407108800115,77.66370899475226,Meal,motorcycle,Sunny,Medium,No,Urban,2024-02-24,21:23,21:36,17.496352770403313,82
ORD008691,DEL046,22,3.8,13.046418248044546,77.55488595139637,13.050665650449876,77.57695967451363,Buffet,motorcycle,Rainy,Low,No,Metropolitan,2024-07-17,19:58,20:28,2.495130084886601,24
ORD007380,DEL088,37,3.7,12.972288830865,77.65796002301478,12.918264488010662,77.51696663826803,Meal,scooter,Sunny,Medium,Yes,Urban,2024-12-09,21:14,21:26,16.759810627051902,90
ORD007327,DEL007,36,4.7,12.982069485303333,77.63607404381005,13.013356858937932,77.54787091410483,Drinks,motorcycle,Sunny,Medium,No,Semi-Urban,2024-11-16,20:44,21:14,10.38825500963479,41
ORD008324,DEL063,29,3.8,12.989987732427792,77.56659716453949,13.084872882314686,77.64890282338806,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-05-22,22:08,22:38,13.942507213232052,90
ORD000391,DEL086,36,4.7,13.007381601582846,77.6100704967343,12.955004566229302,77.55307100917824,Meal,bicycle,Cloudy,Low,No,Semi-Urban,2024-04-21,19:36,20:06,8.592500904676768,55
ORD004093,DEL012,40,4.8,13.029994124450111,77.65049721197515,12.92900676498152,77.51102895209492,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-08-24,20:19,20:43,19.11323381355062,90
ORD008590,DEL083,31,4.2,13.057738570127965,77.63456102417462,12.97938642702422,77.6428734762634,Meal,motorcycle,Rainy,High,Yes,Urban,2024-08-15,19:34,20:02,8.745895041658256,90
ORD002468,DEL074,26,4.9,13.081081292971685,77.58830885272714,12.965721796138988,77.67118039268408,Meal,motorcycle,Fog,Medium,Yes,Semi-Urban,2024-05-25,20:37,21:06,15.76649628306061,90
ORD004805,DEL006,43,4.9,12.991297471332057,77.62819843938765,13.073862244168438,77.68333991642066,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-06-07,19:58,20:16,11.020642254605955,65
ORD000204,DEL077,36,4.1,13.039477512313843,77.54872050845663,12.96950077664565,77.64761855454695,Meal,scooter,Cloudy,High,No,Metropolitan,2024-03-05,20:18,20:38,13.44776203269024,90
ORD007085,DEL049,21,4.9,13.064090787584737,77.57324751171824,12.952115643236688,77.5716131592676,Meal,bicycle,Rainy,Jam,No,Urban,2024-12-29,19:03,19:33,12.430564875320666,90
ORD008843,DEL023,31,4.0,13.089447495047267,77.50921693922699,13.011185359318203,77.52220695162151,Meal,motorcycle,Sunny,High,No,Semi-Urban,2024-02-09,19:44,19:59,8.805947204725117,58
ORD006222,DEL067,41,3.8,13.077779659250325,77.61682110058877,12.903725706536624,77.62040326276956,Snack,scooter,Sunny,High,No,Metropolitan,2024-03-26,23:35,00:01,19.324079978445067,90
ORD003749,DEL050,37,4.1,13.028707095657147,77.54667432629273,13.020266846235597,77.60509798996262,Drinks,scooter,Sunny,Medium,No,Urban,2024-03-30,10:23,10:53,6.552350107939555,30
ORD002308,DEL052,27,4.6,13.055976717146903,77.51600588603434,12.988222102998467,77.56936368300744,Meal,scooter,Rainy,High,No,Semi-Urban,2024-11-30,20:02,20:20,9.572900401265237,90
ORD004505,DEL079,23,4.5,13.09154068264866,77.53522123395156,13.068447416314894,77.54485300534958,Snack,motorcycle,Sunny,Low,No,Metropolitan,2024-01-14,12:30,12:41,2.777374318156191,15
ORD007250,DEL099,35,3.8,13.041403486758899,77.65324735408713,12.958032494146138,77.6608725168665,Snack,motorcycle,Cloudy,Low,No,Urban,2024-06-07,13:22,13:45,9.292805390765027,38
ORD008588,DEL085,35,3.8,13.010566086477327,77.51089684011379,13.09598524271604,77.50770625581505,Drinks,motorcycle,Rainy,Medium,No,Urban,2024-09-10,10:07,10:32,9.488138249747212,53
ORD000470,DEL071,21,4.8,13.051321937947598,77.67778305505924,13.053302891427133,77.69856762836191,Buffet,motorcycle,Rainy,High,No,Metropolitan,2024-01-03,19:49,20:09,2.3175424794193935,23
ORD000355,DEL008,22,3.9,13.015533834046634,77.69047827967523,12.937011365719712,77.53539564863672,Snack,motorcycle,Stormy,High,No,Semi-Urban,2024-04-06,22:38,22:54,19.294980444106848,90
ORD003140,DEL074,31,4.9,13.030295753377047,77.60155482657936,12.999951517544657,77.59556530189644,Meal,bicycle,Stormy,High,No,Semi-Urban,2024-03-20,19:59,20:26,3.4331979777663286,43
ORD003824,DEL080,27,4.1,13.024803998822813,77.60598248842314,13.040689277534241,77.65099354219177,Meal,bicycle,Cloudy,Medium,No,Semi-Urban,2024-07-01,12:13,12:32,5.298244113234491,49
ORD001907,DEL066,43,3.8,12.967785143393941,77.6844217180817,13.023021813889809,77.60405195075708,Snack,electric_scooter,Sunny,Jam,No,Metropolitan,2024-10-07,14:01,14:18,10.82485594186699,90
ORD000325,DEL031,35,4.2,13.058663634266889,77.50467554433841,13.046595494299295,77.58761327791763,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-01-13,21:59,22:10,9.303036848212255,49
ORD000087,DEL027,27,4.4,12.994191370478205,77.63368791599369,13.000015180099256,77.53554211616724,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-09-05,12:54,13:11,10.913346353431992,59
ORD006712,DEL063,41,3.8,13.04856074913106,77.67786978604641,12.995860040838389,77.63198936726889,Meal,motorcycle,Sunny,Medium,No,Urban,2024-11-02,21:47,22:12,7.756015275426451,43
ORD003527,DEL093,31,3.8,12.956371946000132,77.54828531083149,12.96980434576558,77.60037293652897,Meal,motorcycle,Rainy,Low,No,Metropolitan,2024-02-06,21:39,21:53,5.970881924623379,34
ORD000344,DEL085,41,4.9,12.930202623485421,77.6561192985788,12.936028264817153,77.54775120807699,Snack,bicycle,Cloudy,High,No,Metropolitan,2024-06-30,21:39,22:07,12.046226677921013,90
ORD000234,DEL070,36,3.8,12.935128766507773,77.59528342526461,13.006744370611932,77.6309725115078,Snack,scooter,Rainy,Medium,No,Metropolitan,2024-07-10,19:01,19:24,8.881738109376233,66
ORD001805,DEL035,35,4.6,12.969094840737812,77.62350089018025,12.999359681619172,77.69737403197796,Meal,scooter,Cloudy,High,No,Urban,2024-12-08,23:31,00:01,8.861389157946462,67
ORD008055,DEL096,24,3.6,12.955117913614568,77.6490538050067,13.03929921592823,77.61345065349956,Snack,bicycle,Stormy,High,No,Metropolitan,2024-11-26,20:46,21:13,10.145470471678655,90
ORD008156,DEL024,34,4.1,12.91313014338381,77.54384377138693,13.021407219760974,77.5887360637351,Drinks,motorcycle,Cloudy,High,No,Urban,2024-02-05,21:02,21:22,13.010811474840128,73
ORD002415,DEL026,23,4.8,12.913297360602975,77.52770563396906,13.06204883707282,77.519575400584,Meal,motorcycle,Sunny,Low,No,Semi-Urban,2024-08-05,14:22,14:42,16.53605803230309,61
ORD007757,DEL019,33,4.7,12.988255213974377,77.62494569486283,13.088563891507631,77.59959471262592,Buffet,scooter,Sunny,Medium,Yes,Metropolitan,2024-10-17,11:12,11:41,11.484345107914589,90
ORD002914,DEL002,34,3.8,12.971559205763938,77.53069563341396,12.997707518877524,77.66680308737209,Drinks,bicycle,Sunny,Low,No,Semi-Urban,2024-02-22,13:00,13:25,15.384204888444675,82
ORD005981,DEL079,39,4.1,12.93868490220854,77.63361456408313,13.037637059100485,77.53207706674105,Meal,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-12-17,12:05,12:35,15.737511229666211,90
ORD008303,DEL028,32,3.6,12.902024511708023,77.5884202699274,12.905058243313519,77.59664298469615,Meal,motorcycle,Sunny,Medium,No,Urban,2024-06-02,14:45,15:03,0.9728601672560588,15
ORD002556,DEL089,39,4.3,13.097711320968713,77.67332414112796,13.004393461889514,77.50467396045688,Meal,bicycle,Rainy,Medium,Yes,Metropolitan,2024-05-15,21:54,22:19,21.394830690443538,90
ORD002069,DEL025,21,4.1,13.03181197009919,77.55468884601363,12.90434948612797,77.54760317245538,Meal,scooter,Cloudy,Low,No,Urban,2024-03-18,12:34,13:03,14.170180001644479,73
ORD003572,DEL084,20,3.8,13.045644441881503,77.60239912514186,12.94650919895535,77.60825360950561,Meal,scooter,Rainy,Jam,Yes,Semi-Urban,2024-04-02,21:10,21:32,11.02318381586695,90
ORD005642,DEL041,34,4.1,12.991744810766116,77.66260060077636,12.99836053609449,77.64654449185369,Drinks,motorcycle,Sunny,Low,No,Semi-Urban,2024-07-18,20:27,20:49,1.927589244744512,15
ORD005237,DEL050,26,4.1,12.995218277976868,77.54864615965043,13.05300984784805,77.58617340733895,Drinks,motorcycle,Sunny,Jam,Yes,Metropolitan,2024-08-19,18:09,18:20,7.648665094276265,68
ORD004325,DEL048,33,4.2,12.964250435252671,77.53210560768973,13.022120505693316,77.63846504330336,Snack,scooter,Cloudy,High,No,Metropolitan,2024-06-14,16:26,16:53,13.440296287948494,90
ORD006048,DEL046,25,4.7,12.955523456354596,77.6156351180458,12.90957678413103,77.50839489662565,Snack,motorcycle,Stormy,High,Yes,Semi-Urban,2024-11-29,13:47,14:11,12.950214387218395,90
ORD007561,DEL084,20,4.5,13.064838759333304,77.52428077004514,12.93448910569645,77.54913676719238,Meal,motorcycle,Cloudy,Medium,Yes,Metropolitan,2024-02-16,09:03,09:28,14.729517144738752,90
ORD001149,DEL006,20,4.0,13.088529229295933,77.57400096781137,13.004322604208179,77.54792688604887,Meal,motorcycle,Sunny,Medium,No,Urban,2024-03-02,13:13,13:27,9.784770222037489,57
ORD004866,DEL077,35,3.6,13.059971820229617,77.66946543506194,12.93513078682607,77.52333321257031,Buffet,electric_scooter,Rainy,Low,Yes,Metropolitan,2024-08-29,19:05,19:16,21.3339314706008,90
ORD001893,DEL011,27,5.0,13.077664385329713,77.55800886158184,12.971148296541987,77.64720302136745,Meal,motorcycle,Stormy,Medium,Yes,Metropolitan,2024-11-23,20:31,20:49,15.421122303535817,90
ORD003474,DEL049,35,3.8,12.953979437911157,77.59728534787443,12.951913061837015,77.53653820322646,Meal,motorcycle,Sunny,Jam,No,Urban,2024-03-08,14:30,14:56,6.746833016963158,65
ORD007976,DEL020,37,4.7,12.904046292341024,77.575345482958,13.073056460416723,77.61562927593567,Drinks,scooter,Sunny,High,No,Semi-Urban,2024-12-15,13:10,13:34,19.285661735634257,90
ORD002725,DEL062,36,4.0,12.976672103827008,77.68261283135539,12.944432411487703,77.6580371236608,Snack,motorcycle,Cloudy,High,No,Urban,2024-10-08,13:02,13:19,4.499764174676709,29
ORD002018,DEL043,42,3.6,12.93273805678076,77.6307783148081,12.908747539887585,77.63907240913052,Meal,electric_scooter,Sunny,Low,Yes,Semi-Urban,2024-04-12,09:25,09:52,2.8176009232201156,21
ORD000070,DEL009,25,5.0,12.900232732865597,77.55733958869442,12.93136263606423,77.57788501549973,Meal,scooter,Cloudy,Jam,No,Semi-Urban,2024-12-09,09:00,09:17,4.140144412228572,35
ORD009075,DEL082,44,4.9,12.924671074289959,77.66389923711829,12.911571490425402,77.57654693818542,Buffet,scooter,Fog,Medium,No,Metropolitan,2024-06-22,12:18,12:34,9.804525902409676,82
ORD001544,DEL094,25,5.0,12.923058514411156,77.54264211121972,12.939842804499753,77.69920329704557,Meal,scooter,Cloudy,High,No,Metropolitan,2024-06-16,21:38,21:58,17.477871674357523,90
ORD009058,DEL091,28,3.6,12.973202870573935,77.68119085000235,13.095683704411105,77.53777757606915,Snack,motorcycle,Sunny,Low,No,Urban,2024-12-29,14:44,15:08,20.93429448224435,83
ORD002906,DEL043,20,3.9,13.070071769470852,77.60841713645198,13.083481562879797,77.59178611506921,Meal,motorcycle,Sunny,High,No,Urban,2024-01-25,10:49,11:00,2.37138564758403,19
ORD006180,DEL083,41,4.4,12.986151369672198,77.66892653435086,13.027861755376232,77.68097240249618,Meal,scooter,Cloudy,Low,No,Semi-Urban,2024-01-19,12:54,13:04,4.819061152075724,22
ORD008560,DEL013,41,4.0,12.976630000602254,77.69304025867554,12.969308074175682,77.56823555990822,Drinks,motorcycle,Cloudy,High,Yes,Semi-Urban,2024-06-23,21:59,22:15,13.877141442549814,90
ORD005857,DEL011,40,3.8,13.084626463868114,77.51528055459525,12.993690868610742,77.65202336065214,Snack,motorcycle,Sunny,High,Yes,Semi-Urban,2024-07-02,21:14,21:25,18.2283081659484,90
ORD009225,DEL062,37,4.1,13.002550956815982,77.59464640690531,12.97890217413225,77.68880931983404,Meal,motorcycle,Cloudy,Low,No,Urban,2024-02-15,13:24,13:42,10.776676164420897,48
ORD003486,DEL092,39,4.6,13.021259494449414,77.56693759050728,13.055492949443963,77.6346196947778,Meal,scooter,Rainy,Low,Yes,Semi-Urban,2024-04-09,13:45,13:59,8.419038418148398,62
ORD004967,DEL065,40,4.0,12.921901236104032,77.68065296978861,13.095958377687793,77.6107212255263,Snack,electric_scooter,Rainy,Medium,No,Semi-Urban,2024-06-12,22:37,22:51,20.82140396335771,90
ORD001091,DEL037,21,3.8,13.018775245073044,77.68833085505858,12.927657358737282,77.66778896477027,Meal,bicycle,Sunny,High,No,Urban,2024-01-09,14:53,15:11,10.367921988076905,90
ORD000006,DEL032,40,3.9,13.049655074879452,77.54814299385664,13.08372976180959,77.64617354871014,Drinks,scooter,Rainy,Jam,No,Semi-Urban,2024-08-04,09:12,09:24,11.520000105772201,90
ORD006946,DEL070,38,3.8,13.031214223395441,77.64709413996688,12.932688286765035,77.53175112114538,Snack,motorcycle,Sunny,Medium,No,Semi-Urban,2024-07-11,09:48,10:08,16.83814469075451,84
ORD004577,DEL091,36,3.6,13.029475519111898,77.58233999903763,12.946987809101019,77.57069692835603,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-03-05,16:48,17:16,9.246895221829885,62
ORD002064,DEL024,28,4.7,13.025648085188452,77.61684182823984,13.017688659603715,77.51838331614415,Meal,scooter,Sunny,High,No,Urban,2024-02-16,14:12,14:30,10.964547783060041,71
ORD001741,DEL072,24,4.6,13.08520854924942,77.65190300067123,12.926301213963189,77.63471973885126,Drinks,scooter,Sunny,High,No,Semi-Urban,2024-08-23,13:43,13:55,17.741538630076068,90
ORD002444,DEL026,28,4.4,12.950419413022795,77.51559004991927,12.95228900629706,77.66420744770478,Drinks,scooter,Fog,Jam,No,Urban,2024-09-23,20:36,20:55,16.497836424392975,90
ORD000888,DEL091,23,3.9,12.986496000084385,77.68628963523192,13.039157717796394,77.51987816494947,Meal,scooter,Sunny,Medium,No,Semi-Urban,2024-03-23,18:28,18:48,19.374519461048102,90
ORD009700,DEL016,25,4.2,12.97648659359615,77.55328005711803,13.022635414108738,77.6324237525259,Snack,motorcycle,Cloudy,Low,Yes,Metropolitan,2024-08-30,13:51,14:08,10.169343712293047,52
ORD009992,DEL096,40,4.3,12.967088837374492,77.68878967937206,12.975164264765299,77.6302049003281,Snack,scooter,Cloudy,High,No,Semi-Urban,2024-12-30,09:55,10:16,6.564398539331459,42
ORD002776,DEL093,20,4.7,13.004817993510892,77.60183380191548,12.96630988692631,77.55635792814384,Meal,scooter,Cloudy,High,Yes,Urban,2024-07-18,21:24,21:43,6.614453926320468,61
ORD002352,DEL008,23,3.6,12.937067713776067,77.5128051866286,13.073901180104581,77.5520949697691,Meal,scooter,Sunny,High,No,Semi-Urban,2024-09-06,21:37,22:04,15.802238732102706,90
ORD007863,DEL027,31,4.3,13.061118465905563,77.6558693173624,13.072962065775137,77.65867692299749,Meal,scooter,Cloudy,High,No,Metropolitan,2024-06-26,21:13,21:25,1.3510734114425906,15
ORD006095,DEL060,29,3.6,13.047579974390288,77.68192163602508,13.024930986833795,77.58398346916638,Meal,scooter,Cloudy,High,Yes,Metropolitan,2024-05-19,23:53,00:10,11.158046173666376,90
ORD007775,DEL080,35,4.8,13.062784975243696,77.68858965293904,12.963525727176977,77.61052347987562,Snack,bicycle,Sunny,Low,Yes,Metropolitan,2024-01-04,12:04,12:26,14.017118369811056,88
ORD002411,DEL079,23,3.7,13.032308250096497,77.63537812331776,12.943216069956971,77.6014222194525,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-10-15,21:04,21:19,10.583150024543688,68
ORD007153,DEL072,28,3.8,12.965176137373268,77.63076679416064,12.929687377834043,77.62200067063279,Snack,scooter,Rainy,Jam,No,Metropolitan,2024-05-31,20:44,21:06,4.057648953907316,45
ORD003844,DEL011,34,3.8,13.002085439225445,77.68355798194229,13.01220222620515,77.59776115112383,Meal,motorcycle,Rainy,Jam,No,Metropolitan,2024-11-29,21:57,22:11,9.58942713154872,90
ORD000371,DEL009,39,4.1,12.958261489254898,77.6579125033642,13.087659706465521,77.57807606058505,Drinks,motorcycle,Rainy,Medium,No,Semi-Urban,2024-12-12,21:50,22:17,16.87702208031223,90
ORD000179,DEL021,44,4.4,13.030678946430568,77.65087370832093,12.907517618314214,77.56364218770554,Buffet,motorcycle,Sunny,Low,No,Metropolitan,2024-07-04,14:45,15:08,16.752562954256923,81
ORD000071,DEL006,41,3.7,12.97594890690979,77.65220494013363,12.9238554940538,77.6967309041607,Drinks,motorcycle,Sunny,Low,No,Urban,2024-05-09,19:19,19:40,7.606768640809473,28
ORD008734,DEL076,42,3.6,12.904117326667448,77.65500957569546,12.926055281731767,77.53536142895736,Drinks,motorcycle,Rainy,Medium,Yes,Semi-Urban,2024-11-13,22:22,22:44,13.502342632334903,90
ORD006035,DEL092,40,4.1,12.943598696216874,77.5809108865332,12.90786464188517,77.55594472583336,Meal,bicycle,Cloudy,Medium,No,Metropolitan,2024-11-14,20:27,20:37,4.838672983658088,46
ORD000583,DEL043,24,4.2,13.09154892662345,77.619410893123,12.908795641810173,77.65019469151284,Drinks,bicycle,Sunny,Medium,No,Metropolitan,2024-10-03,13:10,13:20,20.571389363837547,90
ORD006519,DEL046,39,4.3,12.983710195033355,77.6656931576499,13.030214634845256,77.59512695019818,Meal,motorcycle,Sunny,High,No,Urban,2024-11-04,14:34,15:00,9.380815196273632,62
ORD001784,DEL049,30,4.5,12.9276907707314,77.55110133674364,12.90165224932602,77.61475327574504,Meal,motorcycle,Sunny,Medium,No,Urban,2024-11-25,23:01,23:17,7.633680662742884,38
ORD001695,DEL041,22,4.4,12.938640025495678,77.64537048195366,13.091229236626218,77.52350296246638,Buffet,motorcycle,Rainy,Jam,No,Urban,2024-08-21,16:48,17:00,21.67633045890736,90
ORD005827,DEL058,22,4.9,13.00810477178777,77.58855282884119,13.02242889421234,77.50206452138168,Meal,scooter,Cloudy,High,Yes,Urban,2024-07-24,21:52,22:13,9.73097680772481,87
ORD006620,DEL034,34,4.0,12.916378505640001,77.60086296340141,12.96189989677944,77.52463851307344,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-01-10,21:02,21:28,9.85487723688301,52
ORD007662,DEL083,44,4.0,13.080275033675681,77.67478785723999,12.941002555775897,77.66895217830482,Snack,scooter,Cloudy,High,No,Metropolitan,2024-11-18,14:41,15:01,15.472810052013324,90
ORD006571,DEL062,24,3.6,13.090895026618838,77.58449091405784,13.04899713698561,77.5907265799424,Meal,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-11-01,21:45,22:01,4.701890670007811,37
ORD009379,DEL068,37,4.9,13.07304911414152,77.57067505832343,12.930406408924066,77.57586967113812,Snack,scooter,Sunny,Jam,No,Metropolitan,2024-04-15,18:08,18:35,15.843835845123738,90
ORD003568,DEL043,36,4.5,13.049996663406063,77.59226908066373,13.006292744994754,77.62320893645587,Meal,motorcycle,Fog,Medium,Yes,Urban,2024-05-10,19:56,20:24,5.943743898415523,58
